pseAAC_1,pseAAC_2,pseAAC_3,pseAAC_4,pseAAC_5,pseAAC_6,pseAAC_7,pseAAC_8,pseAAC_9,pseAAC_10,pseAAC_11,pseAAC_12,pseAAC_13,pseAAC_14,pseAAC_15,pseAAC_16,pseAAC_17,pseAAC_18,pseAAC_19,pseAAC_20,pseAAC_21,pseAAC_22,pseAAC_23,pseAAC_24,pseAAC_25,pseAAC_26,pseAAC_27,pseAAC_28,pseAAC_29,pseAAC_30,target
0.000148655,0.000445965,1.49E-04,0.00E+00,0,0.000148655,0.000148655,8.92E-04,1.04E-03,0,0.000148655,0.000445965,1.49E-04,2.97E-04,8.92E-04,2.97E-04,0.00E+00,4.46E-04,0.00E+00,0.00E+00,0.092254852,0.110006502,0.091750007,0.102207581,0.105182054,0.089214936,0.103563631,0.094062134,0.107305357,0.098804056,0
0,0,3.28E-04,3.28E-04,0.000328414,0.000656829,0,6.57E-04,6.57E-04,0.000328414,0,0.000328414,3.28E-04,9.85E-04,0.00E+00,0.00E+00,3.28E-04,0.00E+00,0.00E+00,0.00E+00,0.110231163,0.055663476,0.069557032,0.085740866,0.085718028,0.094835599,0.127388321,0.074621665,0.182496706,0.108492514,0
0.000201636,6.72E-05,0.00E+00,6.72E-05,0.000336061,0.000201636,0,4.03E-04,2.02E-04,0.000806545,6.72E-05,6.72E-05,1.34E-04,0.00E+00,1.34E-04,2.02E-04,6.72E-05,6.72E-05,1.34E-04,1.34E-04,0.12230727,0.092943579,0.114114591,0.074563249,0.093160548,0.09401803,0.099332989,0.085413437,0.118591948,0.102260965,0
9.21E-05,0.000736522,9.21E-05,3.68E-04,0.000276196,0.000184131,0.000276196,0.00E+00,2.76E-04,0,0,0.000276196,1.84E-04,2.76E-04,4.60E-04,4.60E-04,2.76E-04,1.84E-04,0.00E+00,9.21E-05,0.120878567,0.083614709,0.105978483,0.098458762,0.098385719,0.0918514,0.102083631,0.113389203,0.08313117,0.097717157,0
0.000214763,0,2.15E-04,1.43E-04,7.16E-05,0.000357939,7.16E-05,2.15E-04,2.15E-04,7.16E-05,0,0.000286351,1.43E-04,0.00E+00,7.16E-05,7.16E-05,2.15E-04,5.73E-04,0.00E+00,3.58E-04,0.083097635,0.103500702,0.089299754,0.098751984,0.118615347,0.096380291,0.101236629,0.104992646,0.102635282,0.098196692,0
0.000215939,0,0.00E+00,0.00E+00,0,0.000323908,0.000107969,1.08E-04,1.08E-04,0.000107969,0,0,1.08E-04,1.08E-04,1.08E-04,3.24E-04,0.00E+00,1.08E-04,1.08E-04,1.08E-04,0.121667644,0.09450015,0.11041887,0.086165822,0.0883321,0.130376883,0.097767229,0.071057837,0.120060412,0.077709604,0
0,0.000392141,0.00E+00,2.61E-04,0,0.000261427,0.000130714,5.23E-04,9.15E-04,0,0.000261427,0.000261427,1.31E-04,2.61E-04,7.84E-04,2.61E-04,0.00E+00,3.92E-04,0.00E+00,0.00E+00,0.110680135,0.10327978,0.098436071,0.09342777,0.101483596,0.113827671,0.084764986,0.107128859,0.07516711,0.106967618,0
0.000517065,0,0.00E+00,3.69E-04,7.39E-05,0.000369332,0,1.48E-04,2.22E-04,0.000443199,7.39E-05,7.39E-05,7.39E-05,1.48E-04,7.39E-05,1.48E-04,2.22E-04,2.95E-04,0.00E+00,1.48E-04,0.119325049,0.092594109,0.101440069,0.116046174,0.119807001,0.074515816,0.091817479,0.098317945,0.084780755,0.097957745,0
0,0,4.18E-04,4.18E-04,0,0.000418142,0,2.09E-04,0.00E+00,0.000209071,0.000627213,0,2.09E-04,0.00E+00,2.09E-04,2.09E-04,6.27E-04,4.18E-04,0.00E+00,2.09E-04,0.087813516,0.153274472,0.126870418,0.080949687,0.069906626,0.09959409,0.109765497,0.092192047,0.069069308,0.106382918,0
0.000473582,0.000189433,0.00E+00,1.89E-04,9.47E-05,0.000663015,0,2.84E-04,6.63E-04,0.000568299,0,0,0.00E+00,9.47E-05,0.00E+00,9.47E-05,0.00E+00,1.89E-04,0.00E+00,0.00E+00,0.111897147,0.119147306,0.097523897,0.061229487,0.094981958,0.118344214,0.113522938,0.063828943,0.070507305,0.145512295,0
0.000377292,0,0.00E+00,0.00E+00,0.000251528,0.000125764,0,1.26E-04,6.29E-04,0.000251528,0.000377292,0.000377292,0.00E+00,1.26E-04,3.77E-04,3.77E-04,2.52E-04,1.26E-04,0.00E+00,1.26E-04,0.092162001,0.113607453,0.124005306,0.115488659,0.096260594,0.059797117,0.066721305,0.099204599,0.115482948,0.113371336,0
8.85E-05,8.85E-05,2.66E-04,8.85E-05,8.85E-05,0.0003541,0,2.66E-04,0.00E+00,0.0007082,8.85E-05,8.85E-05,1.77E-04,8.85E-05,1.77E-04,0.00E+00,1.77E-04,3.54E-04,1.77E-04,8.85E-05,0.091113365,0.097083433,0.087303512,0.07837228,0.101165149,0.135119838,0.108839354,0.074899781,0.094821862,0.127917477,0
0.000316016,0,1.58E-04,1.58E-04,0.000474024,0,0,0.00E+00,3.16E-04,0.000474024,0,0.000474024,4.74E-04,3.16E-04,1.58E-04,3.16E-04,1.58E-04,1.58E-04,0.00E+00,4.74E-04,0.11412695,0.116023089,0.077411245,0.073150895,0.104347614,0.091801572,0.084827561,0.09802187,0.114159356,0.121705622,0
0.00012634,0.00012634,0.00E+00,1.26E-04,0.00012634,0.00025268,0,2.53E-04,2.53E-04,0.00012634,0.00012634,0.00025268,0.00E+00,3.79E-04,3.79E-04,2.53E-04,0.00E+00,1.26E-04,0.00E+00,1.26E-04,0.112348187,0.099030959,0.08443148,0.104132744,0.07508199,0.129711056,0.105517211,0.076444351,0.114241992,0.096027869,0
0,0.000155095,0.00E+00,7.75E-04,0,0,0.000465284,1.55E-04,1.55E-03,0.000775474,0.000465284,0.00031019,3.10E-04,1.55E-04,4.65E-04,0.00E+00,1.24E-03,4.65E-04,0.00E+00,4.65E-04,0.095667231,0.089580487,0.111383147,0.102061744,0.096795743,0.081624622,0.092161838,0.124256811,0.089903063,0.108810575,0
0.000282693,0.000376924,0.00E+00,2.83E-04,0.000188462,0.000188462,0.000188462,0.00E+00,6.60E-04,0.000282693,9.42E-05,0.000188462,1.88E-04,1.88E-04,3.77E-04,9.42E-05,4.71E-04,4.71E-04,0.00E+00,9.42E-05,0.095260914,0.11127496,0.076001551,0.084223363,0.12807179,0.10278444,0.097262305,0.100257084,0.111395317,0.088850955,0
0.000342142,0.000273714,0.00E+00,0.00E+00,0,6.84E-05,0.000205285,6.84E-05,4.11E-04,6.84E-05,6.84E-05,0,6.84E-05,6.84E-05,1.09E-03,1.37E-04,6.84E-05,1.37E-04,0.00E+00,0.00E+00,0.085157984,0.113555636,0.116033415,0.105402303,0.086731237,0.085824223,0.1020379,0.087665761,0.105654352,0.10885791,0
0.000421147,0,0.00E+00,0.00E+00,0.000120328,0.000180492,6.02E-05,0.00E+00,3.01E-04,0.000180492,0.000120328,0.000120328,6.02E-05,6.02E-05,6.02E-04,1.20E-04,1.20E-04,1.80E-04,0.00E+00,0.00E+00,0.12444253,0.086543913,0.109999596,0.112725816,0.105017367,0.0942531,0.074636375,0.100907402,0.098920925,0.089905765,0
0.000492104,0,0.00E+00,0.00E+00,0.000123026,0.000738155,0.000123026,1.23E-04,3.69E-04,0.000738155,0,0,1.23E-04,2.46E-04,0.00E+00,1.23E-04,1.23E-04,0.00E+00,0.00E+00,0.00E+00,0.08340988,0.123580775,0.132815007,0.111239422,0.087736197,0.070027735,0.125803944,0.099092614,0.088928411,0.074044314,0
0.000153646,0.000307293,3.07E-04,0.00E+00,0.000153646,0.000307293,0.000460939,0.00E+00,1.54E-04,0.000460939,0.000153646,0,3.07E-04,1.54E-04,1.54E-04,4.61E-04,3.07E-04,7.68E-04,0.00E+00,0.00E+00,0.093429176,0.100893148,0.070229822,0.105860845,0.114397868,0.093420942,0.107004926,0.074020749,0.119291664,0.116841466,0
0.000766633,0,1.15E-03,0.00E+00,0,0,0.000766633,3.83E-04,7.67E-04,0.000766633,0,0.000383317,0.00E+00,7.67E-04,0.00E+00,7.67E-04,3.83E-04,7.67E-04,0.00E+00,0.00E+00,0.056652544,0.060095057,0.089161165,0.08241802,0.114155764,0.11334885,0.126329734,0.133245348,0.105297735,0.11162945,0
0.000200306,0,6.68E-05,0.00E+00,0.000133537,0.000534148,0,6.68E-05,0.00E+00,0.00046738,0.000133537,0,6.68E-05,0.00E+00,6.68E-05,3.34E-04,6.68E-05,3.34E-04,6.68E-05,6.68E-05,0.085121316,0.094551542,0.078818806,0.088933377,0.101322829,0.106165192,0.125254404,0.093377508,0.101530798,0.122320255,0
0.000537856,0,8.96E-05,0.00E+00,8.96E-05,0.000627498,8.96E-05,0.00E+00,8.96E-05,0.000448213,8.96E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,2.69E-04,0.00E+00,0.00E+00,0.00E+00,8.96E-05,0.112061572,0.106712357,0.128859269,0.086010785,0.111093212,0.097776282,0.100940375,0.080573133,0.089737433,0.083456661,0
0.000205549,0.000308324,0.00E+00,1.03E-04,0,0.000205549,0.000102775,2.06E-04,6.17E-04,0.000205549,0.000205549,0.000102775,1.03E-04,2.06E-04,7.19E-04,2.06E-04,0.00E+00,4.11E-04,0.00E+00,0.00E+00,0.090544454,0.108168046,0.112883158,0.097701389,0.110605998,0.090411802,0.102860035,0.07955562,0.105419253,0.097944813,0
0.001737374,0.000579125,2.90E-04,2.90E-04,0,0,0,2.90E-04,0.00E+00,0.000868687,0,0.000289562,2.90E-04,2.90E-04,2.90E-04,2.90E-04,2.90E-04,5.79E-04,0.00E+00,0.00E+00,0.112321896,0.109239613,0.105587978,0.123127398,0.095702471,0.054574284,0.059301347,0.106094758,0.085569813,0.142110068,0
0.0001938,0,1.94E-04,5.81E-04,9.69E-05,9.69E-05,0.0003876,2.91E-04,1.94E-04,0.0003876,9.69E-05,0.0002907,4.85E-04,0.00E+00,9.69E-05,9.69E-05,1.94E-04,2.91E-04,1.94E-04,1.94E-04,0.094127276,0.106198601,0.098483712,0.078029052,0.115854903,0.094168959,0.086141205,0.104781043,0.10347948,0.114375273,0
0.000293909,0,1.47E-04,4.41E-04,0.000293909,0.000293909,0,0.00E+00,1.47E-04,0.000146954,0,0,1.47E-04,1.47E-04,1.47E-04,2.94E-04,0.00E+00,2.94E-04,0.00E+00,1.47E-04,0.105634102,0.115555307,0.114812872,0.105655014,0.09618602,0.092950011,0.137077189,0.099396914,0.065194292,0.06459919,0
0,0.000379662,0.00E+00,0.00E+00,0.000189831,0.000316385,0,6.33E-05,0.00E+00,0.000189831,0,6.33E-05,1.90E-04,1.90E-04,3.80E-04,2.53E-04,1.90E-04,1.27E-04,0.00E+00,2.53E-04,0.131879249,0.070385473,0.113696304,0.095845743,0.095100307,0.102571996,0.101096711,0.101221106,0.078403379,0.107015548,0
0.000153413,0,0.00E+00,7.67E-05,7.67E-05,0.00023012,7.67E-05,7.67E-05,7.67E-04,0.000153413,0.000153413,0.000153413,7.67E-05,1.53E-04,8.44E-04,7.67E-05,2.30E-04,0.00E+00,0.00E+00,7.67E-05,0.093459042,0.094241728,0.082767984,0.10184888,0.110369804,0.105394854,0.090182794,0.125519327,0.09896688,0.093873619,0
0.000268175,0,8.94E-05,8.94E-05,0.000536351,8.94E-05,8.94E-05,2.68E-04,1.79E-04,0.000446959,0.000178784,8.94E-05,2.68E-04,0.00E+00,8.94E-05,8.94E-05,3.58E-04,8.94E-05,8.94E-05,8.94E-05,0.057012931,0.094898102,0.09923452,0.088156379,0.110211041,0.115374135,0.102313731,0.107879714,0.12152773,0.099994829,0
0.000565268,0.000113054,2.26E-04,2.26E-04,0.000113054,0.000113054,0,3.39E-04,5.65E-04,0,0.000113054,0.000113054,3.39E-04,1.13E-04,0.00E+00,3.39E-04,3.39E-04,2.26E-04,1.13E-04,1.13E-04,0.064982427,0.105955717,0.129431259,0.116196401,0.101032068,0.086807563,0.11323374,0.107639978,0.097558168,0.073092751,0
0,0.000287807,1.44E-04,1.44E-04,0.000287807,0.000143903,0,0.00E+00,1.44E-04,0,0,0.000287807,1.44E-04,2.88E-04,1.44E-04,1.44E-04,0.00E+00,1.44E-04,1.44E-04,2.88E-04,0.122654369,0.102946608,0.057140732,0.135715161,0.092485577,0.083550535,0.129449023,0.050348743,0.090263814,0.132711276,0
0.00020461,0.000409221,2.05E-04,8.18E-04,0.000409221,0.00020461,0,6.14E-04,0.00E+00,0.000409221,0.00020461,0.00020461,8.18E-04,6.14E-04,0.00E+00,6.14E-04,2.05E-04,0.00E+00,0.00E+00,2.05E-04,0.10929711,0.091740067,0.091191596,0.114861374,0.064936811,0.132448396,0.092692078,0.090184585,0.115701772,0.090807896,0
0.000322886,0,1.61E-04,4.04E-04,0.000322886,0.000161443,8.07E-05,0.00E+00,1.61E-04,0.000403608,8.07E-05,0,1.61E-04,0.00E+00,1.61E-04,3.23E-04,5.65E-04,1.61E-04,0.00E+00,1.61E-04,0.121800122,0.099642998,0.048589543,0.119181072,0.094185485,0.067691323,0.141113457,0.061708525,0.105104388,0.137350615,0
0.000272959,0,1.36E-04,4.09E-04,0.000136479,0,0,4.09E-04,4.09E-04,0.000409438,0.000136479,0.000409438,2.73E-04,2.73E-04,5.46E-04,4.09E-04,4.09E-04,2.73E-04,1.36E-04,0.00E+00,0.097662512,0.078175567,0.079554171,0.081813647,0.121167898,0.0888602,0.087943212,0.117186152,0.111538134,0.131048772,0
0.000365429,0,0.00E+00,9.14E-05,9.14E-05,0.000456786,0,2.74E-04,4.57E-04,0.000365429,9.14E-05,0.000274072,1.83E-04,1.83E-04,9.14E-05,2.74E-04,1.83E-04,6.40E-04,9.14E-05,9.14E-05,0.085238612,0.080746572,0.091254602,0.106033374,0.112078395,0.100048901,0.089307404,0.113780715,0.098488534,0.11882046,0
0.00021599,0,7.20E-05,7.20E-05,7.20E-05,0.00021599,0.000143993,7.20E-05,7.20E-05,0.00021599,7.20E-05,7.20E-05,2.88E-04,0.00E+00,2.88E-04,1.44E-04,7.20E-05,7.20E-05,1.44E-04,0.00E+00,0.1212429,0.081311227,0.146864051,0.081898968,0.101551175,0.06700465,0.106932314,0.074070727,0.096858849,0.119961252,0
0.000142948,0,0.00E+00,1.43E-04,0.000571792,0.000142948,0,5.72E-04,2.86E-04,0.000428844,0.000285896,0.000285896,0.00E+00,0.00E+00,1.43E-04,2.86E-04,0.00E+00,0.00E+00,1.43E-04,1.43E-04,0.068113082,0.100961445,0.114318354,0.101723837,0.10860737,0.105440717,0.119876589,0.106975695,0.078610712,0.0917985,0
0.000191091,0.000191091,2.87E-04,0.00E+00,0.000286636,0.000191091,0,9.55E-05,1.91E-04,0.000191091,9.55E-05,9.55E-05,1.91E-04,2.87E-04,6.69E-04,3.82E-04,9.55E-05,9.55E-05,0.00E+00,9.55E-05,0.07207493,0.096644975,0.082075215,0.093084458,0.087056815,0.120795607,0.120739211,0.10556333,0.112979553,0.105355185,0
0.000314266,0.000942798,0.00E+00,3.14E-04,0.000157133,0.000628532,0,4.71E-04,3.14E-04,0.000157133,0,0.000157133,3.14E-04,0.00E+00,0.00E+00,3.14E-04,0.00E+00,1.57E-04,0.00E+00,1.57E-04,0.095830377,0.133101638,0.098154914,0.113233582,0.102388863,0.050890914,0.079422929,0.114924605,0.110832137,0.096820315,0
0.000160278,0,4.81E-04,1.60E-04,0.000400694,0.000480833,8.01E-05,2.40E-04,4.01E-04,8.01E-05,0,8.01E-05,8.01E-05,1.60E-04,0.00E+00,4.01E-04,1.60E-04,2.40E-04,0.00E+00,8.01E-05,0.125762827,0.113338368,0.096098284,0.081230207,0.103124153,0.10531702,0.087568228,0.10673057,0.082345898,0.094798061,0
0,0.000428808,1.07E-04,1.07E-04,0.000643213,0.000214404,0,6.43E-04,1.18E-03,0.000428808,0.000107202,0.000321606,1.07E-04,1.07E-04,1.07E-04,3.22E-04,0.00E+00,0.00E+00,1.07E-04,2.14E-04,0.102195918,0.11022487,0.124094491,0.112175686,0.100202931,0.076014127,0.088847001,0.081797617,0.107525513,0.091776146,0
0.000346275,0.000519413,3.46E-04,0.00E+00,0.000173138,0.000173138,0,6.93E-04,1.73E-04,0.001038825,0.000173138,0.000346275,1.73E-04,0.00E+00,0.00E+00,1.73E-04,1.73E-04,3.46E-04,1.73E-04,0.00E+00,0.095071482,0.095678333,0.102846833,0.091057813,0.096319763,0.113273685,0.096373633,0.120930327,0.079142235,0.104284907,0
0.000467588,0,2.34E-04,0.00E+00,0.000233794,0,0,7.01E-04,7.01E-04,0.000467588,0.000233794,0.000935175,0.00E+00,4.68E-04,4.68E-04,2.34E-04,2.34E-04,4.68E-04,0.00E+00,0.00E+00,0.065206667,0.10429887,0.075706927,0.0862586,0.100470251,0.09799952,0.114555136,0.11979585,0.109091568,0.120771767,0
0.000160534,0,6.42E-04,6.42E-04,0.000481603,0.000321068,0,3.21E-04,6.42E-04,0,0.000160534,0.000160534,0.00E+00,0.00E+00,3.21E-04,1.61E-04,1.61E-04,1.61E-04,0.00E+00,0.00E+00,0.115639601,0.092094608,0.084245809,0.114078974,0.094220927,0.118968913,0.085976735,0.098806498,0.108392889,0.083240622,0
0.000288858,0,0.00E+00,0.00E+00,0.000144429,0.000433287,0,1.44E-04,8.67E-04,0.000722146,0,0,1.44E-04,1.44E-04,0.00E+00,2.89E-04,0.00E+00,2.89E-04,1.44E-04,0.00E+00,0.064737293,0.123863111,0.111739715,0.10923586,0.082932798,0.077385894,0.10730058,0.128119004,0.097771422,0.093303595,0
0.000102822,0.000102822,4.11E-04,3.08E-04,0,0.000102822,0.000102822,2.06E-04,3.08E-04,0.00061693,0.000514109,0.000102822,0.00E+00,1.03E-04,1.03E-04,6.17E-04,4.11E-04,1.03E-04,1.03E-04,3.08E-04,0.090469521,0.102772805,0.105683308,0.081837993,0.103478068,0.078733567,0.091029607,0.111049744,0.128634657,0.101683753,0
0.000357745,0,3.58E-04,0.00E+00,0.000119248,0.000476994,0,1.19E-04,1.19E-04,0.000238497,0,0,1.19E-04,1.19E-04,2.38E-04,3.58E-04,4.77E-04,4.77E-04,0.00E+00,0.00E+00,0.083100656,0.086679983,0.082275038,0.105720422,0.102663823,0.100155154,0.125601974,0.104365984,0.096899731,0.108959782,0
0.000650984,0,0.00E+00,2.17E-04,0.000108497,0.000325492,0,1.08E-04,4.34E-04,0.000216995,0.000108497,0.000216995,0.00E+00,0.00E+00,0.00E+00,1.08E-04,0.00E+00,2.17E-04,1.08E-04,0.00E+00,0.091155774,0.096436209,0.080320577,0.078313431,0.07608733,0.127895703,0.124180019,0.11005782,0.076593371,0.136138837,0
0,0.000556183,9.27E-05,9.27E-05,0.000185394,0.000278092,0,1.85E-04,1.85E-04,0.000185394,0,0,1.85E-04,9.27E-05,7.42E-04,9.27E-05,0.00E+00,1.85E-04,0.00E+00,9.27E-05,0.097424619,0.104472761,0.102214619,0.084836172,0.143075184,0.087411396,0.069473105,0.097566976,0.131280353,0.079093111,0
0.000263494,0,5.27E-04,0.00E+00,0.000131747,0.000395241,0,2.63E-04,1.32E-04,0.000790483,0.000131747,0.000526988,0.00E+00,5.27E-04,0.00E+00,1.19E-03,1.05E-03,1.32E-04,0.00E+00,1.32E-04,0.106186982,0.086239618,0.066710314,0.096464339,0.110880954,0.081554173,0.104589846,0.104044579,0.093904456,0.143232626,0
0.000289992,0.000144996,3.62E-04,3.62E-04,0.000144996,0.000289992,0.000144996,7.25E-05,7.25E-05,0.00036249,0,7.25E-05,5.07E-04,7.25E-05,2.17E-04,0.00E+00,0.00E+00,1.45E-04,0.00E+00,2.90E-04,0.09433784,0.099849061,0.096465243,0.092950109,0.114995721,0.110122036,0.108084625,0.070071007,0.119855275,0.089716683,0
0,0,8.67E-05,2.60E-04,0.00060677,0.000260044,8.67E-05,6.07E-04,2.60E-04,0.000260044,0.000173363,8.67E-05,1.73E-04,0.00E+00,8.67E-05,4.33E-04,2.60E-04,0.00E+00,0.00E+00,1.73E-04,0.106090364,0.109806716,0.074755516,0.115038829,0.090518413,0.093131479,0.124982252,0.080340063,0.095414358,0.106108028,0
0.000264423,0.000528846,0.00E+00,0.00E+00,0,0.000528846,0,5.29E-04,2.64E-04,0.002115383,0.000264423,0.000264423,5.29E-04,0.00E+00,5.29E-04,0.00E+00,0.00E+00,3.44E-03,0.00E+00,0.00E+00,0.095224378,0.103162736,0.117804372,0.105983669,0.097970326,0.114544393,0.111473092,0.100475187,0.081856975,0.062250071,0
0.000301911,0.000100637,3.02E-04,0.00E+00,0.000201274,0.00070446,0.000201274,2.01E-04,3.02E-04,0.000402548,0.000100637,0.000100637,0.00E+00,0.00E+00,0.00E+00,4.03E-04,1.01E-04,7.04E-04,0.00E+00,0.00E+00,0.107218892,0.097060471,0.076505604,0.13383315,0.085084569,0.103101939,0.135002824,0.06094009,0.08970358,0.107422761,0
0.000286175,0,1.43E-04,0.00E+00,0.000286175,0.000286175,0,2.86E-04,1.43E-04,0.001001612,0.000143087,0,1.43E-04,2.86E-04,1.43E-04,2.86E-04,5.72E-04,2.86E-04,0.00E+00,1.43E-04,0.093716257,0.126669717,0.096032521,0.07026637,0.124294784,0.100619877,0.065019583,0.07631053,0.121472304,0.121162347,0
0.000176567,0.000176567,1.77E-04,1.77E-04,8.83E-05,0.000706268,0,4.41E-04,7.06E-04,0.000441417,8.83E-05,0.000176567,0.00E+00,0.00E+00,8.83E-05,1.77E-04,8.83E-05,3.53E-04,0.00E+00,0.00E+00,0.099861269,0.138493488,0.10543555,0.079166158,0.096260811,0.106249727,0.097877499,0.094892749,0.096232511,0.081469197,0
0.000111913,0.000111913,1.12E-04,1.12E-04,0.000223826,0,0,4.48E-04,2.24E-04,0.000447651,0.000111913,0.000335738,0.00E+00,1.12E-04,1.12E-04,2.24E-04,2.24E-04,1.12E-04,0.00E+00,1.12E-03,0.129220297,0.114397944,0.08409483,0.099559614,0.082919334,0.113614765,0.103447368,0.069071873,0.082928134,0.116605066,0
0.000793725,0.000396862,3.97E-04,0.00E+00,0,0.000595294,0,0.00E+00,9.92E-04,0.001190587,0,0.000198431,0.00E+00,0.00E+00,0.00E+00,1.98E-04,1.98E-04,5.95E-04,0.00E+00,0.00E+00,0.082639754,0.082583358,0.133079398,0.11312298,0.125245848,0.12568681,0.078315882,0.078272743,0.073610359,0.101886794,0
0.000216415,0.000144277,7.21E-05,0.00E+00,7.21E-05,0.000144277,0,7.21E-05,4.33E-04,0.000144277,7.21E-05,7.21E-05,1.44E-04,1.44E-04,6.49E-04,2.89E-04,7.21E-05,4.33E-04,0.00E+00,1.44E-04,0.100531416,0.081123903,0.115884059,0.098847715,0.11614617,0.108334141,0.1073809,0.099889846,0.075394354,0.093149131,0
0.000148409,0,0.00E+00,2.97E-04,0,0.000296817,0.000148409,4.45E-04,0.00E+00,0.000148409,0.000148409,0,2.97E-04,0.00E+00,2.97E-04,2.97E-04,2.97E-04,1.48E-04,0.00E+00,1.48E-04,0.101569184,0.079908422,0.11881921,0.077979935,0.111469018,0.082149457,0.10297744,0.105007,0.104843325,0.112160428,0
0,0,2.64E-04,0.00E+00,0,0.000264456,0.000264456,2.64E-04,2.64E-04,0.000793367,0.000264456,0.000528911,2.64E-04,0.00E+00,5.29E-04,2.64E-04,5.29E-04,5.29E-04,0.00E+00,2.64E-04,0.112555015,0.109942534,0.063192496,0.079893736,0.096649642,0.114994627,0.083670419,0.099655579,0.14180502,0.092351818,0
0.000180931,0.000271396,0.00E+00,0.00E+00,0.000542792,0.000180931,0,2.71E-04,3.62E-04,0.000180931,0.000180931,0.000271396,9.05E-05,4.52E-04,3.62E-04,4.52E-04,9.05E-05,3.62E-04,0.00E+00,9.05E-05,0.118517693,0.100132367,0.093469973,0.112123627,0.09717385,0.11275962,0.078393648,0.096305156,0.083110582,0.103671148,0
0.000112241,0,1.12E-04,0.00E+00,0.000224482,0.000224482,0,4.49E-04,2.24E-04,0.001346891,0.000112241,0.000112241,4.49E-04,1.12E-04,0.00E+00,3.37E-04,1.12E-04,4.49E-04,1.12E-04,2.24E-04,0.093559571,0.107952368,0.102011933,0.101439754,0.104102432,0.08147526,0.110861147,0.07544576,0.109938357,0.108499298,0
0.000171301,0,1.71E-04,1.71E-04,0.000856506,0.000342602,0,0.00E+00,6.85E-04,0.000685204,0.000171301,0.000171301,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E-04,0.00E+00,1.71E-04,0.084257781,0.136963336,0.102670879,0.07560437,0.099632604,0.1335285,0.078673662,0.091246054,0.092304752,0.101349437,0
8.74E-05,0,1.75E-04,1.75E-04,0.000524305,0.000174768,0,4.37E-04,6.99E-04,0.000436921,0.000349536,8.74E-05,8.74E-05,0.00E+00,2.62E-04,2.62E-04,1.75E-04,8.74E-05,0.00E+00,2.62E-04,0.100577328,0.087572532,0.094297765,0.085143814,0.115957467,0.107968219,0.084452193,0.105337032,0.11036046,0.10405137,0
0.000405564,0.000405564,4.06E-04,0.00E+00,0.000202782,0.000608346,0.000202782,2.03E-04,4.06E-04,0.000202782,0,0.000202782,2.03E-04,0.00E+00,0.00E+00,4.06E-04,4.06E-04,0.00E+00,0.00E+00,0.00E+00,0.10425564,0.077704641,0.09936867,0.087131305,0.09879237,0.097864575,0.121770542,0.085379228,0.122066883,0.101407721,0
0.000538842,0,0.00E+00,0.00E+00,0.000202066,0.000134711,6.74E-05,2.02E-04,2.02E-04,0.000336777,6.74E-05,0.000134711,2.02E-04,6.74E-05,6.74E-05,6.74E-05,2.02E-04,2.02E-04,6.74E-05,2.02E-04,0.099489387,0.096131067,0.09264601,0.106373692,0.104468952,0.07190657,0.104037,0.118411804,0.088783034,0.11478885,0
0,0.001072567,0.00E+00,1.79E-04,0.000178761,0.000536284,0,7.15E-04,3.58E-04,0,0,0.000357522,3.58E-04,0.00E+00,1.79E-04,5.36E-04,1.79E-04,5.36E-04,0.00E+00,1.79E-04,0.095542031,0.083958051,0.095083313,0.059397876,0.106192253,0.085970682,0.096704301,0.097252798,0.163748465,0.110787395,0
0.000282973,0,5.66E-04,0.00E+00,0,0.00084892,0,5.66E-04,5.66E-04,0.001697841,0,0.000282973,5.66E-04,0.00E+00,0.00E+00,2.83E-04,5.66E-04,8.49E-04,0.00E+00,0.00E+00,0.097167605,0.094268571,0.084387323,0.111328981,0.106620115,0.117222748,0.07481918,0.124572981,0.091256462,0.091281698,0
0.00015067,0.000452009,0.00E+00,0.00E+00,0.000301339,0.000301339,0,3.01E-04,4.52E-04,0,0,0.000301339,0.00E+00,0.00E+00,4.52E-04,4.52E-04,4.52E-04,1.51E-04,0.00E+00,0.00E+00,0.110298901,0.139063432,0.070699378,0.121184328,0.107329669,0.064036796,0.093604155,0.116736514,0.08163249,0.091647594,0
0.000590453,0,5.90E-04,2.95E-04,0.000295226,0.000295226,0,2.95E-04,0.00E+00,0.000885679,0,0.000590453,0.00E+00,2.95E-04,0.00E+00,0.00E+00,2.95E-04,5.90E-04,0.00E+00,0.00E+00,0.060969467,0.090345314,0.067644922,0.074176651,0.128077368,0.122115258,0.091266977,0.110476571,0.15255538,0.097353247,0
0.000121468,0,3.64E-04,0.00E+00,0.000242937,0.000121468,0.000121468,1.21E-04,3.64E-04,0.000242937,0.000121468,0.000121468,0.00E+00,2.43E-04,0.00E+00,6.07E-04,2.43E-04,1.21E-04,1.21E-04,2.43E-04,0.114879668,0.113535868,0.080055243,0.092392233,0.08505145,0.136734503,0.067918579,0.095072744,0.115465639,0.095371491,0
